"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/01/2018";"1000";"19,5";"19,6";"18,6";"89,0";"94,0";"89,0";"17,6";"17,9";"17,4";"982,3";"982,4";"981,9";"2,2";"84,0";"7,0";"234,90";"0,0"
"01/01/2018";"1100";"19,8";"19,8";"19,4";"84,0";"89,0";"83,0";"16,9";"17,7";"16,6";"982,2";"982,4";"982,1";"3,0";"89,0";"6,4";"478,20";"0,0"
"01/01/2018";"1200";"20,8";"21,2";"19,8";"75,0";"84,0";"73,0";"16,1";"17,4";"15,7";"982,2";"982,5";"982,0";"4,1";"74,0";"8,3";"1253,00";"0,0"
"01/01/2018";"1300";"23,1";"23,1";"20,8";"66,0";"76,0";"65,0";"16,4";"16,9";"15,9";"982,5";"982,5";"982,0";"4,2";"36,0";"7,1";"1625,20";"0,0"
"01/01/2018";"1400";"25,0";"25,4";"22,8";"65,0";"68,0";"61,0";"17,9";"18,4";"16,1";"982,3";"982,5";"982,1";"3,2";"22,0";"7,2";"2530,00";"0,0"
"01/01/2018";"1500";"26,4";"26,8";"24,8";"62,0";"65,0";"60,0";"18,4";"19,1";"17,3";"981,8";"982,3";"981,8";"1,8";"330,0";"6,0";"2963,10";"0,0"
"01/01/2018";"1600";"27,5";"28,0";"26,3";"58,0";"66,0";"56,0";"18,5";"20,2";"17,7";"981,6";"981,9";"981,6";"1,4";"288,0";"5,6";"3303,60";"0,0"
"01/01/2018";"1700";"27,5";"27,8";"26,8";"57,0";"59,0";"57,0";"18,4";"18,8";"17,9";"980,8";"981,6";"980,8";"2,0";"266,0";"4,8";"1581,30";"0,0"
"01/01/2018";"1800";"28,1";"28,3";"27,2";"59,0";"61,0";"57,0";"19,4";"19,9";"18,0";"980,3";"980,9";"980,3";"2,6";"204,0";"6,7";"2371,60";"0,0"
"01/01/2018";"1900";"26,3";"28,1";"26,3";"61,0";"62,0";"58,0";"18,2";"19,1";"18,0";"980,2";"980,4";"980,2";"2,8";"168,0";"6,2";"861,30";"0,0"
"01/01/2018";"2000";"25,2";"26,5";"25,2";"66,0";"66,0";"61,0";"18,3";"18,8";"17,9";"978,9";"980,2";"978,8";"5,3";"160,0";"9,0";"866,40";"0,0"
"01/01/2018";"2100";"24,5";"25,2";"24,5";"70,0";"70,0";"64,0";"18,6";"18,7";"17,6";"979,9";"979,9";"978,9";"4,3";"159,0";"9,2";"381,30";"0,0"
"01/01/2018";"2200";"23,4";"24,5";"23,4";"76,0";"76,0";"70,0";"19,0";"19,0";"18,6";"980,8";"980,8";"979,9";"6,1";"140,0";"9,4";"93,90";"0,0"
"01/01/2018";"2300";"22,5";"23,4";"22,5";"81,0";"81,0";"75,0";"19,1";"19,3";"18,6";"981,0";"981,0";"980,7";"4,3";"135,0";"8,0";"10,90";"0,0"
"02/01/2018";"0000";"21,1";"22,5";"21,1";"90,0";"90,0";"81,0";"19,4";"19,5";"19,1";"980,8";"981,0";"980,8";"5,3";"133,0";"9,2";"";"0,0"
"02/01/2018";"0100";"20,9";"21,2";"20,9";"90,0";"91,0";"89,0";"19,2";"19,5";"19,1";"980,5";"981,0";"980,4";"5,5";"125,0";"8,4";"";"0,0"
"02/01/2018";"0200";"20,5";"21,0";"20,5";"87,0";"90,0";"86,0";"18,3";"19,2";"18,3";"980,6";"980,7";"980,3";"4,8";"131,0";"8,7";"";"0,0"
"02/01/2018";"0300";"20,3";"20,5";"20,2";"90,0";"90,0";"87,0";"18,5";"18,5";"18,2";"979,9";"980,6";"979,9";"3,9";"121,0";"6,2";"";"0,0"
"02/01/2018";"0400";"20,0";"20,2";"20,0";"91,0";"91,0";"89,0";"18,5";"18,6";"18,4";"980,4";"980,4";"979,9";"1,6";"197,0";"6,1";"";"0,2"
"02/01/2018";"0500";"19,3";"20,0";"19,3";"93,0";"93,0";"91,0";"18,1";"18,6";"18,0";"979,9";"980,4";"979,9";"2,4";"163,0";"4,5";"";"2,2"
"02/01/2018";"0600";"19,1";"19,4";"19,1";"94,0";"94,0";"93,0";"18,2";"18,3";"18,0";"979,1";"979,9";"979,1";"1,9";"131,0";"4,0";"";"0,8"
"02/01/2018";"0700";"19,2";"19,2";"19,1";"95,0";"95,0";"94,0";"18,3";"18,3";"18,2";"979,1";"979,2";"978,8";"1,4";"197,0";"4,1";"";"0,0"
"02/01/2018";"0800";"19,2";"19,3";"19,0";"95,0";"95,0";"94,0";"18,3";"18,4";"18,1";"979,2";"979,4";"979,0";"1,1";"202,0";"3,7";"";"0,0"
"02/01/2018";"0900";"19,3";"19,3";"19,1";"95,0";"95,0";"95,0";"18,4";"18,4";"18,2";"979,1";"979,2";"979,1";"1,6";"183,0";"4,2";"6,00";"0,2"
"02/01/2018";"1000";"19,7";"19,7";"19,3";"95,0";"95,0";"95,0";"18,8";"18,8";"18,4";"979,3";"979,3";"978,9";"3,3";"162,0";"6,5";"89,90";"0,4"
"02/01/2018";"1100";"19,8";"19,8";"19,5";"95,0";"95,0";"95,0";"18,9";"19,0";"18,6";"979,3";"979,5";"979,3";"2,9";"167,0";"6,5";"236,40";"0,2"
"02/01/2018";"1200";"20,1";"20,2";"19,6";"94,0";"95,0";"94,0";"19,1";"19,2";"18,7";"979,0";"979,3";"978,9";"3,1";"166,0";"7,3";"439,10";"0,0"
"02/01/2018";"1300";"21,3";"21,4";"20,1";"86,0";"94,0";"86,0";"18,8";"19,7";"18,7";"979,2";"979,3";"979,0";"3,0";"171,0";"6,5";"872,70";"0,0"
"02/01/2018";"1400";"22,9";"22,9";"21,2";"77,0";"86,0";"75,0";"18,7";"19,3";"17,8";"979,1";"979,2";"979,1";"2,7";"172,0";"6,8";"1337,70";"0,0"
"02/01/2018";"1500";"24,0";"24,7";"22,8";"71,0";"77,0";"69,0";"18,4";"19,6";"17,7";"979,1";"979,2";"979,0";"3,1";"162,0";"6,9";"2984,80";"0,0"
"02/01/2018";"1600";"24,8";"25,7";"23,8";"64,0";"72,0";"64,0";"17,6";"19,7";"17,2";"978,7";"979,1";"978,7";"3,8";"156,0";"7,5";"3016,90";"0,0"
"02/01/2018";"1700";"25,9";"26,4";"24,3";"58,0";"68,0";"57,0";"17,1";"18,8";"16,5";"978,2";"978,7";"978,1";"3,2";"160,0";"8,1";"2693,70";"0,0"
"02/01/2018";"1800";"27,2";"27,6";"25,3";"52,0";"62,0";"51,0";"16,6";"18,1";"16,0";"977,9";"978,2";"977,9";"3,1";"201,0";"6,6";"2178,80";"0,0"
"02/01/2018";"1900";"27,7";"28,3";"26,1";"49,0";"54,0";"47,0";"15,9";"17,5";"15,2";"977,6";"977,9";"977,6";"3,1";"183,0";"7,3";"2829,60";"0,0"
"02/01/2018";"2000";"27,3";"28,4";"26,8";"45,0";"50,0";"43,0";"14,2";"16,2";"14,0";"977,1";"977,6";"977,1";"3,4";"169,0";"7,6";"2304,20";"0,0"
"02/01/2018";"2100";"26,9";"27,9";"26,7";"48,0";"48,0";"42,0";"14,8";"14,9";"13,5";"977,1";"977,3";"977,1";"3,6";"154,0";"7,3";"1454,80";"0,0"
"02/01/2018";"2200";"26,0";"27,2";"25,9";"50,0";"50,0";"44,0";"14,7";"14,7";"13,7";"977,4";"977,5";"977,2";"1,6";"165,0";"6,0";"643,10";"0,0"
"02/01/2018";"2300";"23,9";"26,1";"23,9";"54,0";"54,0";"47,0";"13,9";"14,9";"13,7";"978,1";"978,1";"977,4";"1,0";"191,0";"2,8";"103,90";"0,0"
"03/01/2018";"0000";"21,8";"24,3";"21,7";"64,0";"64,0";"50,0";"14,5";"14,9";"13,3";"978,7";"978,7";"978,1";"0,4";"83,0";"3,1";"";"0,0"
"03/01/2018";"0100";"21,5";"22,0";"20,3";"70,0";"74,0";"63,0";"15,8";"16,0";"14,5";"979,6";"979,6";"978,7";"1,5";"75,0";"3,4";"";"0,0"
"03/01/2018";"0200";"19,8";"21,5";"19,7";"83,0";"83,0";"70,0";"16,9";"17,0";"15,6";"979,9";"979,9";"979,6";"1,6";"47,0";"4,7";"";"0,0"
"03/01/2018";"0300";"18,5";"19,8";"18,4";"89,0";"89,0";"83,0";"16,6";"17,1";"15,9";"979,7";"980,2";"979,7";"2,6";"15,0";"3,6";"";"0,0"
"03/01/2018";"0400";"18,1";"19,4";"18,1";"91,0";"91,0";"87,0";"16,5";"17,5";"16,4";"979,4";"979,7";"979,3";"2,8";"357,0";"5,3";"";"0,0"
"03/01/2018";"0500";"18,2";"18,3";"17,8";"92,0";"93,0";"91,0";"16,8";"17,0";"16,4";"978,9";"979,4";"978,9";"3,2";"360,0";"4,7";"";"0,0"
"03/01/2018";"0600";"18,2";"18,5";"18,0";"91,0";"92,0";"91,0";"16,7";"17,1";"16,5";"978,8";"978,9";"978,7";"3,3";"340,0";"6,3";"";"0,0"
"03/01/2018";"0700";"17,6";"18,2";"17,4";"93,0";"93,0";"91,0";"16,4";"16,7";"16,2";"979,2";"979,2";"978,8";"2,9";"344,0";"4,7";"";"0,0"
"03/01/2018";"0800";"17,1";"17,6";"17,1";"93,0";"94,0";"93,0";"16,0";"16,4";"15,9";"979,8";"979,8";"979,2";"1,9";"321,0";"4,0";"";"0,0"
"03/01/2018";"0900";"17,3";"17,5";"16,6";"79,0";"93,0";"79,0";"13,6";"16,1";"13,6";"980,5";"980,5";"979,8";"3,2";"304,0";"4,5";"30,10";"0,0"
"03/01/2018";"1000";"20,2";"20,2";"17,2";"68,0";"79,0";"66,0";"14,0";"14,0";"13,4";"981,1";"981,1";"980,4";"2,4";"295,0";"5,0";"506,60";"0,0"
"03/01/2018";"1100";"23,4";"23,4";"20,2";"55,0";"71,0";"55,0";"13,9";"15,8";"13,8";"981,7";"981,7";"981,0";"3,0";"288,0";"5,2";"1303,80";"0,0"
"03/01/2018";"1200";"25,1";"25,4";"23,3";"46,0";"57,0";"43,0";"12,5";"14,6";"11,6";"981,7";"981,8";"981,6";"4,0";"260,0";"6,4";"2179,70";"0,0"
"03/01/2018";"1300";"26,2";"26,2";"25,0";"43,0";"48,0";"40,0";"12,8";"13,5";"11,0";"982,2";"982,2";"981,7";"4,2";"246,0";"8,5";"2948,90";"0,0"
"03/01/2018";"1400";"27,6";"27,6";"25,6";"36,0";"47,0";"34,0";"11,3";"14,0";"10,6";"982,3";"982,5";"982,2";"3,5";"251,0";"8,5";"3554,80";"0,0"
"03/01/2018";"1500";"27,7";"28,8";"26,7";"30,0";"38,0";"28,0";"8,5";"12,2";"7,4";"982,4";"982,4";"982,2";"4,2";"226,0";"9,1";"3965,40";"0,0"
"03/01/2018";"1600";"27,9";"28,7";"27,5";"29,0";"32,0";"27,0";"8,5";"9,7";"7,5";"982,2";"982,5";"982,1";"5,0";"226,0";"10,7";"3972,90";"0,0"
"03/01/2018";"1700";"28,9";"29,6";"28,0";"26,0";"30,0";"25,0";"7,7";"9,5";"7,2";"981,9";"982,2";"981,8";"4,0";"225,0";"11,6";"4047,20";"0,0"
"03/01/2018";"1800";"28,2";"30,0";"28,2";"25,0";"28,0";"24,0";"6,4";"8,8";"6,4";"981,8";"981,9";"981,6";"3,1";"207,0";"8,7";"3598,20";"0,0"
"03/01/2018";"1900";"29,2";"30,3";"27,9";"25,0";"29,0";"23,0";"7,0";"9,0";"6,0";"981,4";"981,8";"981,4";"3,0";"206,0";"8,4";"3076,00";"0,0"
"03/01/2018";"2000";"29,8";"30,0";"29,0";"24,0";"27,0";"22,0";"6,8";"8,1";"5,7";"981,1";"981,4";"981,1";"3,2";"235,0";"8,4";"2338,40";"0,0"
"03/01/2018";"2100";"29,2";"30,1";"29,0";"23,0";"25,0";"21,0";"5,9";"7,4";"5,0";"981,3";"981,3";"981,0";"2,7";"211,0";"6,4";"1562,70";"0,0"
"03/01/2018";"2200";"28,1";"29,4";"28,0";"26,0";"27,0";"23,0";"6,9";"7,5";"5,3";"981,6";"981,6";"981,2";"1,5";"210,0";"5,2";"692,20";"0,0"
"03/01/2018";"2300";"26,3";"28,2";"26,3";"28,0";"31,0";"26,0";"6,2";"7,9";"6,1";"981,9";"981,9";"981,6";"1,1";"193,0";"2,8";"74,10";"0,0"
"04/01/2018";"0000";"20,7";"26,3";"20,7";"49,0";"49,0";"27,0";"9,8";"9,8";"5,9";"982,5";"982,5";"981,9";"1,5";"12,0";"2,5";"";"0,0"
"04/01/2018";"0100";"19,1";"21,8";"18,8";"54,0";"55,0";"43,0";"9,5";"10,1";"8,5";"983,0";"983,0";"982,5";"1,5";"357,0";"2,6";"";"0,0"
"04/01/2018";"0200";"18,3";"19,7";"17,5";"58,0";"61,0";"52,0";"9,8";"10,0";"9,2";"983,0";"983,2";"983,0";"2,6";"9,0";"3,4";"";"0,0"
"04/01/2018";"0300";"17,7";"18,5";"16,5";"62,0";"65,0";"57,0";"10,4";"10,4";"9,5";"982,8";"983,0";"982,8";"2,5";"3,0";"3,9";"";"0,0"
"04/01/2018";"0400";"18,2";"19,6";"17,7";"57,0";"62,0";"53,0";"9,5";"10,6";"9,5";"982,5";"982,8";"982,5";"2,9";"6,0";"4,2";"";"0,0"
"04/01/2018";"0500";"18,3";"18,8";"17,0";"59,0";"64,0";"55,0";"10,2";"10,4";"9,5";"982,3";"982,5";"982,2";"2,4";"17,0";"4,2";"";"0,0"
"04/01/2018";"0600";"18,1";"18,9";"17,4";"60,0";"63,0";"56,0";"10,2";"10,5";"9,9";"982,2";"982,4";"982,2";"3,5";"14,0";"4,6";"";"0,0"
"04/01/2018";"0700";"17,8";"18,3";"17,0";"62,0";"65,0";"60,0";"10,5";"10,7";"10,1";"982,3";"982,3";"982,0";"3,6";"340,0";"4,7";"";"0,0"
"04/01/2018";"0800";"18,6";"18,6";"17,3";"64,0";"65,0";"60,0";"11,6";"11,6";"10,2";"982,9";"982,9";"982,3";"4,2";"15,0";"6,5";"";"0,0"
"04/01/2018";"0900";"19,0";"19,4";"18,1";"71,0";"71,0";"64,0";"13,6";"13,7";"11,6";"983,9";"983,9";"982,9";"3,1";"354,0";"8,0";"30,60";"0,0"
"04/01/2018";"1000";"21,5";"21,5";"18,9";"63,0";"71,0";"63,0";"14,0";"14,1";"13,7";"984,5";"984,5";"983,9";"6,0";"348,0";"9,1";"514,90";"0,0"
"04/01/2018";"1100";"25,4";"25,4";"21,5";"46,0";"63,0";"45,0";"12,9";"14,7";"12,1";"985,1";"985,2";"984,5";"5,2";"330,0";"8,4";"1322,80";"0,0"
"04/01/2018";"1200";"28,6";"28,6";"25,3";"38,0";"46,0";"35,0";"13,0";"13,3";"10,9";"985,2";"985,2";"985,0";"5,9";"325,0";"10,3";"2174,20";"0,0"
"04/01/2018";"1300";"29,9";"30,0";"28,2";"29,0";"38,0";"28,0";"10,0";"12,8";"9,2";"985,2";"985,3";"985,2";"7,0";"301,0";"11,3";"2930,10";"0,0"
"04/01/2018";"1400";"31,4";"31,4";"29,9";"29,0";"30,0";"25,0";"11,0";"11,0";"9,0";"985,1";"985,3";"985,1";"6,5";"314,0";"10,5";"3517,30";"0,0"
"04/01/2018";"1500";"31,9";"32,3";"30,9";"25,0";"29,0";"25,0";"9,6";"11,2";"9,3";"985,0";"985,2";"985,0";"5,9";"324,0";"10,6";"3905,80";"0,0"
"04/01/2018";"1600";"32,1";"33,1";"31,7";"25,0";"28,0";"23,0";"9,5";"11,4";"9,1";"984,6";"985,0";"984,6";"4,5";"294,0";"9,7";"4034,40";"0,0"
"04/01/2018";"1700";"33,2";"33,6";"32,1";"24,0";"27,0";"23,0";"9,6";"11,2";"8,9";"984,2";"984,6";"984,2";"4,1";"291,0";"9,0";"3954,10";"0,0"
"04/01/2018";"1800";"33,5";"34,0";"32,6";"22,0";"26,0";"22,0";"9,2";"10,7";"8,1";"983,8";"984,2";"983,8";"3,2";"290,0";"7,8";"3646,40";"0,0"
"04/01/2018";"1900";"33,3";"33,9";"32,8";"26,0";"26,0";"22,0";"10,9";"11,4";"9,0";"983,1";"983,8";"983,1";"5,2";"319,0";"8,9";"3088,20";"0,0"
"04/01/2018";"2000";"33,0";"33,5";"32,7";"25,0";"25,0";"23,0";"10,4";"10,7";"9,0";"982,7";"983,1";"982,6";"4,3";"316,0";"8,8";"2360,20";"0,0"
"04/01/2018";"2100";"32,0";"33,1";"31,9";"26,0";"27,0";"23,0";"10,3";"10,5";"8,9";"982,4";"982,7";"982,4";"4,4";"343,0";"7,6";"1543,80";"0,0"
"04/01/2018";"2200";"30,2";"32,0";"30,2";"31,0";"31,0";"26,0";"11,0";"11,3";"9,7";"982,7";"982,7";"982,4";"2,5";"321,0";"6,5";"673,80";"0,0"
"04/01/2018";"2300";"26,1";"30,2";"26,1";"44,0";"44,0";"31,0";"12,8";"12,9";"11,0";"983,1";"983,1";"982,7";"2,0";"344,0";"3,7";"80,40";"0,0"
"05/01/2018";"0000";"24,7";"26,1";"24,0";"49,0";"51,0";"44,0";"13,3";"13,4";"12,7";"983,5";"983,5";"983,1";"1,7";"352,0";"3,2";"";"0,0"
"05/01/2018";"0100";"23,5";"24,8";"23,2";"52,0";"53,0";"49,0";"13,1";"13,3";"12,8";"983,7";"983,7";"983,5";"2,0";"3,0";"2,2";"";"0,0"
"05/01/2018";"0200";"24,1";"24,1";"22,3";"49,0";"54,0";"47,0";"12,7";"13,0";"12,2";"983,8";"983,9";"983,7";"3,0";"30,0";"4,8";"";"0,0"
"05/01/2018";"0300";"22,2";"24,1";"22,2";"56,0";"56,0";"49,0";"12,9";"13,1";"12,6";"983,4";"983,8";"983,4";"1,8";"345,0";"5,1";"";"0,0"
"05/01/2018";"0400";"21,5";"22,2";"21,1";"60,0";"61,0";"56,0";"13,4";"13,6";"12,9";"982,8";"983,4";"982,8";"3,1";"352,0";"5,1";"";"0,0"
"05/01/2018";"0500";"22,2";"22,5";"21,1";"56,0";"62,0";"56,0";"13,1";"13,7";"13,1";"982,4";"982,8";"982,4";"4,6";"349,0";"6,5";"";"0,0"
"05/01/2018";"0600";"20,6";"22,2";"20,6";"62,0";"62,0";"56,0";"13,0";"13,2";"12,9";"982,1";"982,4";"982,1";"3,4";"350,0";"6,5";"";"0,0"
"05/01/2018";"0700";"20,3";"20,6";"19,7";"63,0";"65,0";"62,0";"13,0";"13,1";"12,8";"981,6";"982,1";"981,6";"3,5";"6,0";"4,8";"";"0,0"
"05/01/2018";"0800";"19,6";"21,3";"19,5";"66,0";"66,0";"60,0";"13,2";"13,2";"12,7";"982,6";"982,6";"981,6";"1,4";"30,0";"5,8";"";"0,0"
"05/01/2018";"0900";"20,5";"20,6";"19,6";"63,0";"66,0";"63,0";"13,3";"13,4";"12,9";"983,4";"983,4";"982,6";"2,8";"15,0";"3,9";"29,70";"0,0"
"05/01/2018";"1000";"23,7";"23,7";"20,5";"59,0";"64,0";"59,0";"15,1";"15,3";"13,3";"984,0";"984,0";"983,4";"2,3";"352,0";"4,6";"510,10";"0,0"
"05/01/2018";"1100";"27,1";"27,1";"23,7";"47,0";"59,0";"47,0";"14,9";"15,3";"14,3";"983,9";"984,1";"983,9";"5,2";"351,0";"7,7";"1309,40";"0,0"
"05/01/2018";"1200";"29,8";"29,8";"27,1";"42,0";"47,0";"40,0";"15,4";"15,5";"14,4";"984,1";"984,2";"983,9";"5,8";"335,0";"8,9";"2148,50";"0,0"
"05/01/2018";"1300";"32,1";"32,1";"29,5";"34,0";"42,0";"34,0";"14,2";"16,1";"13,9";"983,9";"984,1";"983,7";"6,3";"310,0";"9,9";"2905,00";"0,0"
"05/01/2018";"1400";"31,7";"32,8";"31,3";"33,0";"36,0";"32,0";"13,5";"15,2";"13,1";"983,8";"983,9";"983,7";"8,9";"323,0";"13,7";"3498,30";"0,0"
"05/01/2018";"1500";"32,8";"33,3";"31,7";"33,0";"36,0";"31,0";"14,2";"15,6";"13,3";"983,3";"983,8";"983,2";"9,1";"336,0";"14,7";"3739,50";"0,0"
"05/01/2018";"1600";"33,9";"34,2";"31,8";"33,0";"36,0";"31,0";"15,4";"15,5";"13,8";"982,9";"983,3";"982,9";"7,3";"322,0";"14,7";"3746,20";"0,0"
"05/01/2018";"1700";"34,4";"34,8";"32,3";"31,0";"34,0";"29,0";"14,6";"15,7";"13,1";"982,8";"983,0";"982,7";"7,1";"295,0";"13,1";"4060,60";"0,0"
"05/01/2018";"1800";"34,6";"34,6";"32,4";"33,0";"34,0";"29,0";"15,8";"15,8";"13,2";"982,4";"982,8";"982,3";"5,7";"287,0";"12,5";"2916,20";"0,0"
"05/01/2018";"1900";"32,9";"34,6";"32,3";"33,0";"35,0";"30,0";"14,6";"15,3";"13,7";"981,9";"982,4";"981,9";"5,1";"278,0";"10,5";"2426,20";"0,0"
"05/01/2018";"2000";"32,6";"33,6";"31,9";"33,0";"34,0";"31,0";"14,4";"15,0";"13,4";"981,3";"982,0";"981,3";"5,1";"295,0";"9,0";"1997,10";"0,0"
"05/01/2018";"2100";"31,6";"32,9";"31,6";"32,0";"34,0";"29,0";"12,9";"14,4";"11,9";"981,1";"981,3";"981,1";"4,7";"308,0";"9,1";"1243,70";"0,0"
"05/01/2018";"2200";"30,4";"31,9";"30,3";"37,0";"37,0";"31,0";"14,2";"14,2";"12,6";"981,3";"981,3";"981,0";"3,7";"308,0";"7,4";"693,40";"0,0"
"05/01/2018";"2300";"26,6";"30,5";"26,6";"49,0";"49,0";"37,0";"14,8";"14,8";"14,1";"981,7";"981,7";"981,3";"2,6";"339,0";"5,2";"69,60";"0,0"
"06/01/2018";"0000";"24,7";"26,6";"24,7";"57,0";"57,0";"49,0";"15,5";"15,6";"14,8";"982,2";"982,2";"981,7";"3,0";"346,0";"3,9";"";"0,0"
"06/01/2018";"0100";"24,3";"24,8";"24,2";"58,0";"59,0";"57,0";"15,5";"15,8";"15,5";"982,3";"982,4";"982,2";"3,0";"350,0";"3,6";"";"0,0"
"06/01/2018";"0200";"25,2";"25,6";"24,0";"61,0";"61,0";"57,0";"17,1";"17,2";"15,5";"983,7";"983,7";"982,3";"3,6";"185,0";"8,5";"";"0,0"
"06/01/2018";"0300";"23,9";"25,2";"23,9";"56,0";"63,0";"56,0";"14,7";"17,3";"14,7";"984,7";"984,8";"983,7";"4,1";"154,0";"12,7";"";"0,0"
"06/01/2018";"0400";"22,1";"23,9";"22,1";"63,0";"63,0";"56,0";"14,8";"14,8";"14,4";"986,4";"986,4";"984,7";"1,7";"199,0";"8,0";"";"0,0"
"06/01/2018";"0500";"22,6";"22,9";"21,9";"62,0";"66,0";"60,0";"14,9";"15,4";"14,8";"987,0";"987,0";"986,4";"3,6";"174,0";"9,6";"";"0,0"
"06/01/2018";"0600";"20,2";"22,6";"20,2";"54,0";"63,0";"50,0";"10,6";"15,0";"10,2";"988,7";"988,8";"987,0";"4,1";"187,0";"12,4";"";"0,0"
"06/01/2018";"0700";"17,7";"20,2";"17,7";"69,0";"69,0";"54,0";"12,0";"12,0";"10,5";"988,5";"989,0";"988,4";"4,8";"157,0";"11,8";"";"0,0"
"06/01/2018";"0800";"16,5";"17,7";"16,5";"78,0";"78,0";"69,0";"12,6";"12,6";"12,0";"988,0";"988,5";"987,7";"2,6";"150,0";"8,7";"";"0,2"
"06/01/2018";"0900";"15,9";"16,5";"15,6";"88,0";"88,0";"78,0";"13,9";"13,9";"12,7";"987,4";"988,5";"987,3";"3,8";"49,0";"5,6";"";"0,8"
"06/01/2018";"1000";"15,5";"15,9";"15,4";"92,0";"92,0";"87,0";"14,2";"14,4";"13,7";"988,3";"989,1";"987,4";"2,7";"25,0";"5,6";"14,10";"1,4"
"06/01/2018";"1100";"16,5";"16,5";"15,5";"93,0";"93,0";"92,0";"15,3";"15,3";"14,3";"988,0";"990,0";"988,0";"1,8";"5,0";"5,2";"65,50";"0,2"
"06/01/2018";"1200";"18,8";"18,8";"16,5";"84,0";"93,0";"84,0";"15,9";"17,1";"15,3";"989,6";"989,8";"987,3";"3,1";"249,0";"5,0";"861,20";"0,0"
"06/01/2018";"1300";"19,4";"19,7";"18,7";"73,0";"84,0";"72,0";"14,4";"16,0";"14,1";"990,1";"990,2";"989,5";"2,7";"208,0";"5,5";"1173,00";"0,0"
"06/01/2018";"1400";"19,5";"19,8";"19,3";"72,0";"73,0";"68,0";"14,3";"14,5";"13,3";"990,5";"990,6";"990,1";"3,1";"192,0";"8,0";"1199,50";"0,0"
"06/01/2018";"1500";"20,2";"20,5";"19,3";"68,0";"74,0";"68,0";"14,1";"15,3";"14,1";"990,5";"990,6";"990,5";"4,8";"160,0";"8,4";"1350,30";"0,0"
"06/01/2018";"1600";"23,5";"23,5";"20,1";"59,0";"70,0";"58,0";"14,9";"15,6";"13,6";"989,9";"990,5";"989,9";"4,5";"151,0";"10,2";"3086,90";"0,0"
"06/01/2018";"1700";"23,9";"24,5";"22,1";"50,0";"59,0";"47,0";"12,7";"14,5";"12,1";"989,6";"990,0";"989,5";"4,7";"160,0";"10,9";"3627,90";"0,0"
